employee_id,period_id,branch_id,base_pay_usd,bonus_pay_usd,total_pay_usd
EMP-000057,2025-M03,BR-010,6876.9,302.18,7179.08
EMP-000057,2025-M04,BR-010,6855.9,78.73,6934.63
EMP-000057,2025-M05,BR-010,6701.5,91.78,6793.28
EMP-000057,2025-M06,BR-010,6823.26,302.64,7125.9
EMP-000057,2025-M07,BR-010,6689.06,83.21,6772.27
EMP-000057,2025-M08,BR-010,6733.8,84.03,6817.83
EMP-000057,2025-M09,BR-010,6826.5,332.0,7158.5
EMP-000057,2025-M10,BR-010,6795.11,90.01,6885.12
EMP-000057,2025-M11,BR-010,6821.75,63.33,6885.08
EMP-000057,2025-M12,BR-010,6958.05,313.08,7271.13
EMP-000057,2026-M01,BR-010,6769.28,62.77,6832.05
EMP-000057,2026-M02,BR-010,6745.27,61.87,6807.14
EMP-000057,2026-M03,BR-010,6909.4,215.02,7124.42
EMP-000057,2026-M04,BR-010,6589.37,66.7,6656.07
EMP-000057,2026-M05,BR-010,6662.35,78.39,6740.74
EMP-000057,2026-M06,BR-010,6772.91,350.06,7122.97
EMP-000057,2026-M07,BR-010,6645.92,68.18,6714.1
EMP-000057,2026-M08,BR-010,6691.4,52.8,6744.2
EMP-000057,2026-M09,BR-010,6933.91,231.64,7165.55
EMP-000057,2026-M10,BR-010,6564.11,68.93,6633.04
EMP-000057,2026-M11,BR-010,6626.07,63.32,6689.39
EMP-000057,2026-M12,BR-010,6927.63,207.52,7135.15
EMP-000058,2025-M09,BR-010,5885.95,391.24,6277.19
EMP-000058,2025-M10,BR-010,6000.56,72.77,6073.33
EMP-000058,2025-M11,BR-010,5912.28,85.32,5997.6
EMP-000058,2025-M12,BR-010,6150.86,416.94,6567.8
EMP-000058,2026-M01,BR-010,6086.67,77.83,6164.5
EMP-000058,2026-M02,BR-010,6239.27,99.22,6338.49
EMP-000058,2026-M03,BR-010,6341.73,356.44,6698.17
EMP-000058,2026-M04,BR-010,6122.65,69.66,6192.31
EMP-000058,2026-M05,BR-010,6124.22,63.05,6187.27
EMP-000058,2026-M06,BR-010,6123.93,395.33,6519.26
EMP-000058,2026-M07,BR-010,6135.24,76.41,6211.65
EMP-000058,2026-M08,BR-010,6225.2,93.83,6319.03
EMP-000058,2026-M09,BR-010,6224.89,281.53,6506.42
EMP-000058,2026-M10,BR-010,6108.83,95.15,6203.98
EMP-000058,2026-M11,BR-010,6041.33,110.11,6151.44
EMP-000058,2026-M12,BR-010,6398.33,257.99,6656.32
EMP-000059,2025-M01,BR-010,2383.47,16.45,2399.92
EMP-000059,2025-M02,BR-010,2394.21,19.74,2413.95
EMP-000059,2025-M03,BR-010,2463.69,63.34,2527.03
EMP-000059,2025-M04,BR-010,2392.18,23.2,2415.38
EMP-000059,2025-M05,BR-010,2374.6,19.8,2394.4
EMP-000059,2025-M06,BR-010,2443.68,68.08,2511.76
EMP-000059,2025-M07,BR-010,2336.04,12.5,2348.54
EMP-000059,2025-M08,BR-010,2405.37,19.22,2424.59
EMP-000059,2025-M09,BR-010,2418.42,89.39,2507.81
EMP-000059,2025-M10,BR-010,2324.68,13.55,2338.23
EMP-000059,2025-M11,BR-010,2310.56,18.43,2328.99
EMP-000059,2025-M12,BR-010,2470.78,61.49,2532.27
EMP-000059,2026-M01,BR-010,2374.2,17.87,2392.07
EMP-000059,2026-M02,BR-010,2402.44,19.43,2421.87
EMP-000059,2026-M03,BR-010,2455.93,85.48,2541.41
EMP-000059,2026-M04,BR-010,2401.15,19.96,2421.11
EMP-000059,2026-M05,BR-010,2379.4,24.78,2404.18
EMP-000059,2026-M06,BR-010,2364.46,73.43,2437.89
EMP-000059,2026-M07,BR-010,2364.71,16.88,2381.59
EMP-000059,2026-M08,BR-010,2397.29,12.7,2409.99
EMP-000059,2026-M09,BR-010,2343.24,70.55,2413.79
EMP-000059,2026-M10,BR-010,2378.18,20.3,2398.48
EMP-000059,2026-M11,BR-010,2428.21,21.46,2449.67
EMP-000059,2026-M12,BR-010,2441.52,69.16,2510.68
EMP-000060,2025-M04,BR-010,6705.01,44.25,6749.26
EMP-000060,2025-M05,BR-010,6569.12,48.21,6617.33
EMP-000060,2025-M06,BR-010,6753.29,228.22,6981.51
EMP-000060,2025-M07,BR-010,6700.21,24.58,6724.79
EMP-000060,2025-M08,BR-010,6671.46,40.59,6712.05
EMP-000060,2025-M09,BR-010,6992.02,269.17,7261.19
EMP-000060,2025-M10,BR-010,6587.06,39.46,6626.52
EMP-000060,2025-M11,BR-010,6696.02,53.63,6749.65
EMP-000060,2025-M12,BR-010,6991.4,141.24,7132.64
EMP-000060,2026-M01,BR-010,6615.56,35.52,6651.08
EMP-000060,2026-M02,BR-010,6778.35,49.16,6827.51
EMP-000060,2026-M03,BR-010,6815.46,178.38,6993.84
EMP-000060,2026-M04,BR-010,6791.86,56.63,6848.49
EMP-000060,2026-M05,BR-010,6736.83,37.09,6773.92
EMP-000060,2026-M06,BR-010,6896.27,179.9,7076.17
EMP-000060,2026-M07,BR-010,6940.64,51.07,6991.71
EMP-000060,2026-M08,BR-010,6765.27,31.54,6796.81
EMP-000060,2026-M09,BR-010,7083.79,241.93,7325.72
EMP-000060,2026-M10,BR-010,6750.95,49.26,6800.21
EMP-000060,2026-M11,BR-010,7086.51,57.64,7144.15
EMP-000060,2026-M12,BR-010,7165.34,151.39,7316.73
EMP-000061,2025-M01,BR-011,11137.99,511.74,11649.73
EMP-000061,2025-M02,BR-011,11181.68,430.37,11612.05
EMP-000061,2025-M03,BR-011,11277.35,1871.44,13148.79
EMP-000061,2025-M04,BR-011,11003.37,565.49,11568.86
EMP-000061,2025-M05,BR-011,11153.75,467.02,11620.77
EMP-000061,2025-M06,BR-011,11200.88,2092.59,13293.47
EMP-000061,2025-M07,BR-011,11095.43,442.92,11538.35
EMP-000061,2025-M08,BR-011,11019.92,460.48,11480.4
EMP-000061,2025-M09,BR-011,11836.75,2045.33,13882.08
EMP-000061,2025-M10,BR-011,11280.37,642.21,11922.58
EMP-000061,2025-M11,BR-011,11274.63,552.72,11827.35
EMP-000061,2025-M12,BR-011,11452.44,1716.11,13168.55
EMP-000061,2026-M01,BR-011,11102.02,422.92,11524.94
EMP-000061,2026-M02,BR-011,11204.54,508.17,11712.71
EMP-000061,2026-M03,BR-011,11483.3,1948.93,13432.23
EMP-000061,2026-M04,BR-011,10893.62,512.94,11406.56
EMP-000061,2026-M05,BR-011,11022.87,362.76,11385.63
EMP-000061,2026-M06,BR-011,11348.99,1923.41,13272.4
EMP-000061,2026-M07,BR-011,10949.02,529.61,11478.63
EMP-000061,2026-M08,BR-011,11245.75,475.73,11721.48
EMP-000061,2026-M09,BR-011,11153.79,1298.06,12451.85
EMP-000061,2026-M10,BR-011,11149.05,401.17,11550.22
EMP-000061,2026-M11,BR-011,10788.91,455.95,11244.86
EMP-000061,2026-M12,BR-011,11432.67,1786.86,13219.53
EMP-000062,2025-M01,BR-011,5994.02,90.87,6084.89
EMP-000062,2025-M02,BR-011,6038.4,77.81,6116.21
EMP-000062,2025-M03,BR-011,6199.09,502.4,6701.49
EMP-000062,2025-M04,BR-011,6081.13,123.93,6205.06
EMP-000062,2025-M05,BR-011,5977.87,115.43,6093.3
EMP-000062,2025-M06,BR-011,6053.23,285.57,6338.8
EMP-000062,2025-M07,BR-011,6081.68,109.95,6191.63
EMP-000062,2025-M08,BR-011,6031.55,84.32,6115.87
EMP-000062,2025-M09,BR-011,6126.17,473.18,6599.35
EMP-000062,2025-M10,BR-011,6045.78,117.27,6163.05
EMP-000062,2025-M11,BR-011,6193.01,131.35,6324.36
EMP-000062,2025-M12,BR-011,6211.78,334.79,6546.57
EMP-000062,2026-M01,BR-011,6114.45,114.63,6229.08
EMP-000062,2026-M02,BR-011,6150.24,126.56,6276.8
EMP-000062,2026-M03,BR-011,6311.39,453.13,6764.52
EMP-000062,2026-M04,BR-011,6029.62,94.49,6124.11
EMP-000062,2026-M05,BR-011,6100.12,87.32,6187.44
EMP-000062,2026-M06,BR-011,6326.82,652.47,6979.29
EMP-000062,2026-M07,BR-011,6033.8,97.17,6130.97
EMP-000062,2026-M08,BR-011,6202.72,83.53,6286.25
EMP-000062,2026-M09,BR-011,6329.24,483.63,6812.87
EMP-000062,2026-M10,BR-011,6154.73,113.71,6268.44
EMP-000062,2026-M11,BR-011,6200.83,98.7,6299.53
EMP-000062,2026-M12,BR-011,6379.71,516.83,6896.54
EMP-000063,2025-M01,BR-011,6754.95,82.38,6837.33
EMP-000063,2025-M02,BR-011,6753.01,63.21,6816.22
EMP-000063,2025-M03,BR-011,6856.34,316.01,7172.35
EMP-000063,2025-M04,BR-011,6687.81,65.75,6753.56
EMP-000063,2025-M05,BR-011,6938.47,68.33,7006.8
EMP-000063,2025-M06,BR-011,6975.63,311.31,7286.94
EMP-000063,2025-M07,BR-011,6723.78,75.4,6799.18
EMP-000063,2025-M08,BR-011,6659.69,38.68,6698.37
EMP-000063,2025-M09,BR-011,6914.54,221.59,7136.13
EMP-000063,2025-M10,BR-011,6668.68,64.38,6733.06
EMP-000063,2025-M11,BR-011,6934.49,54.17,6988.66
EMP-000063,2025-M12,BR-011,6893.3,307.4,7200.7
EMP-000063,2026-M01,BR-011,6749.39,57.23,6806.62
EMP-000063,2026-M02,BR-011,7039.29,54.06,7093.35
EMP-000063,2026-M03,BR-011,6892.21,358.98,7251.19
EMP-000063,2026-M04,BR-011,6787.95,69.41,6857.36
EMP-000063,2026-M05,BR-011,6714.48,79.9,6794.38
EMP-000063,2026-M06,BR-011,6935.35,271.3,7206.65
EMP-000063,2026-M07,BR-011,6909.04,62.81,6971.85
EMP-000063,2026-M08,BR-011,6950.19,77.23,7027.42
EMP-000063,2026-M09,BR-011,7166.0,302.24,7468.24
EMP-000063,2026-M10,BR-011,6711.16,60.71,6771.87
EMP-000063,2026-M11,BR-011,6943.24,37.69,6980.93
EMP-000063,2026-M12,BR-011,6869.28,340.05,7209.33
EMP-000064,2025-M01,BR-011,6608.65,92.93,6701.58
EMP-000064,2025-M02,BR-011,6581.24,92.79,6674.03
EMP-000064,2025-M03,BR-011,6651.15,348.42,6999.57
EMP-000064,2025-M04,BR-011,6567.63,117.86,6685.49
EMP-000064,2025-M05,BR-011,6667.34,110.17,6777.51
EMP-000064,2025-M06,BR-011,6702.7,457.56,7160.26
EMP-000064,2025-M07,BR-011,6500.68,88.96,6589.64
EMP-000064,2025-M08,BR-011,6521.45,128.17,6649.62
EMP-000064,2025-M09,BR-011,6833.18,222.61,7055.79
EMP-000064,2025-M10,BR-011,6538.65,89.25,6627.9
EMP-000064,2025-M11,BR-011,6724.82,75.96,6800.78
EMP-000064,2025-M12,BR-011,6690.24,411.89,7102.13
EMP-000064,2026-M01,BR-011,6597.88,116.01,6713.89
EMP-000064,2026-M02,BR-011,6474.04,79.15,6553.19
EMP-000064,2026-M03,BR-011,6686.24,338.51,7024.75
EMP-000064,2026-M04,BR-011,6632.09,74.61,6706.7
EMP-000064,2026-M05,BR-011,6613.22,91.09,6704.31
EMP-000064,2026-M06,BR-011,6881.28,313.9,7195.18
EMP-000064,2026-M07,BR-011,6423.97,84.59,6508.56
EMP-000064,2026-M08,BR-011,6612.21,87.75,6699.96
EMP-000064,2026-M09,BR-011,6766.36,411.67,7178.03
EMP-000064,2026-M10,BR-011,6567.31,87.13,6654.44
EMP-000064,2026-M11,BR-011,6378.09,68.63,6446.72
EMP-000064,2026-M12,BR-011,6816.85,403.11,7219.96
EMP-000065,2025-M01,BR-011,2268.17,18.5,2286.67
EMP-000065,2025-M02,BR-011,2325.24,15.32,2340.56
EMP-000065,2025-M03,BR-011,2362.57,65.7,2428.27
EMP-000065,2025-M04,BR-011,2230.4,13.19,2243.59
EMP-000065,2025-M05,BR-011,2271.99,18.14,2290.13
EMP-000065,2025-M06,BR-011,2283.47,44.3,2327.77
EMP-000065,2025-M07,BR-011,2300.22,17.69,2317.91
EMP-000065,2025-M08,BR-011,2271.15,19.06,2290.21
EMP-000065,2025-M09,BR-011,2334.6,84.55,2419.15
EMP-000065,2025-M10,BR-011,2360.17,20.58,2380.75
EMP-000065,2025-M11,BR-011,2347.05,18.45,2365.5
EMP-000065,2025-M12,BR-011,2364.66,41.11,2405.77
EMP-000065,2026-M01,BR-011,2310.84,14.46,2325.3
EMP-000065,2026-M02,BR-011,2330.33,18.93,2349.26
EMP-000065,2026-M03,BR-011,2437.1,92.79,2529.89
EMP-000065,2026-M04,BR-011,2336.46,16.36,2352.82
EMP-000065,2026-M05,BR-011,2388.59,16.94,2405.53
EMP-000065,2026-M06,BR-011,2372.09,66.31,2438.4
EMP-000065,2026-M07,BR-011,2414.35,11.74,2426.09
EMP-000065,2026-M08,BR-011,2350.06,14.05,2364.11
EMP-000065,2026-M09,BR-011,2447.03,29.9,2476.93
EMP-000065,2026-M10,BR-011,2419.01,19.82,2438.83
EMP-000065,2026-M11,BR-011,2384.34,21.58,2405.92
EMP-000065,2026-M12,BR-011,2472.97,71.13,2544.1
EMP-000066,2025-M10,BR-011,6983.48,138.34,7121.82
EMP-000066,2025-M11,BR-011,7301.12,155.28,7456.4
EMP-000066,2025-M12,BR-011,7221.28,513.94,7735.22
EMP-000066,2026-M01,BR-011,7146.93,92.81,7239.74
EMP-000066,2026-M02,BR-011,7370.05,101.56,7471.61
EMP-000066,2026-M03,BR-011,7606.34,548.42,8154.76
EMP-000066,2026-M04,BR-011,7142.52,104.11,7246.63
EMP-000066,2026-M05,BR-011,7305.62,143.16,7448.78
EMP-000066,2026-M06,BR-011,7616.47,563.94,8180.41
EMP-000066,2026-M07,BR-011,7363.56,113.97,7477.53
EMP-000066,2026-M08,BR-011,7306.2,86.17,7392.37
EMP-000066,2026-M09,BR-011,7327.67,442.0,7769.67
EMP-000066,2026-M10,BR-011,7253.88,151.53,7405.41
EMP-000066,2026-M11,BR-011,7386.74,141.96,7528.7
EMP-000066,2026-M12,BR-011,7370.88,483.66,7854.54
EMP-000067,2025-M01,BR-012,11253.25,434.0,11687.25
EMP-000067,2025-M02,BR-012,11477.77,568.55,12046.32
EMP-000067,2025-M03,BR-012,11535.73,2273.3,13809.03
EMP-000067,2025-M04,BR-012,11167.19,543.79,11710.98
EMP-000067,2025-M05,BR-012,11360.16,467.1,11827.26
EMP-000067,2025-M06,BR-012,11411.76,1861.66,13273.42
EMP-000067,2025-M07,BR-012,10924.12,430.23,11354.35
EMP-000067,2025-M08,BR-012,11517.94,449.28,11967.22
EMP-000067,2025-M09,BR-012,11626.36,1785.82,13412.18
EMP-000067,2025-M10,BR-012,11418.19,483.25,11901.44
EMP-000067,2025-M11,BR-012,10999.76,452.97,11452.73
EMP-000067,2025-M12,BR-012,11625.03,2142.84,13767.87
EMP-000067,2026-M01,BR-012,11494.57,627.5,12122.07
EMP-000067,2026-M02,BR-012,11257.56,401.5,11659.06
EMP-000067,2026-M03,BR-012,11619.4,1870.79,13490.19
EMP-000067,2026-M04,BR-012,11279.05,571.09,11850.14
EMP-000067,2026-M05,BR-012,11621.34,627.65,12248.99
EMP-000067,2026-M06,BR-012,11468.62,1900.65,13369.27
EMP-000067,2026-M07,BR-012,11303.06,355.0,11658.06
EMP-000067,2026-M08,BR-012,11451.3,315.48,11766.78
EMP-000067,2026-M09,BR-012,11823.57,1840.97,13664.54
EMP-000067,2026-M10,BR-012,11009.28,470.05,11479.33
EMP-000067,2026-M11,BR-012,11165.4,520.5,11685.9
EMP-000067,2026-M12,BR-012,11807.6,2255.03,14062.63
EMP-000068,2025-M01,BR-012,5963.52,74.76,6038.28
EMP-000068,2025-M02,BR-012,5938.69,108.22,6046.91
EMP-000068,2025-M03,BR-012,6141.77,478.1,6619.87
EMP-000068,2025-M04,BR-012,5943.6,88.31,6031.91
EMP-000068,2025-M05,BR-012,5969.97,131.25,6101.22
EMP-000068,2025-M06,BR-012,6270.05,506.15,6776.2
EMP-000068,2025-M07,BR-012,5999.63,104.03,6103.66
EMP-000068,2025-M08,BR-012,5983.59,103.58,6087.17
EMP-000068,2025-M09,BR-012,6140.13,547.93,6688.06
EMP-000068,2025-M10,BR-012,6104.31,113.67,6217.98
EMP-000068,2025-M11,BR-012,6005.78,105.99,6111.77
EMP-000068,2025-M12,BR-012,6202.46,492.14,6694.6
EMP-000068,2026-M01,BR-012,5978.59,164.33,6142.92
EMP-000068,2026-M02,BR-012,6215.96,142.06,6358.02
EMP-000068,2026-M03,BR-012,6348.42,638.07,6986.49
EMP-000068,2026-M04,BR-012,6182.82,108.08,6290.9
EMP-000068,2026-M05,BR-012,6234.8,99.97,6334.77
EMP-000068,2026-M06,BR-012,6380.43,301.92,6682.35
EMP-000068,2026-M07,BR-012,6284.53,90.6,6375.13
EMP-000068,2026-M08,BR-012,6176.32,134.47,6310.79
EMP-000068,2026-M09,BR-012,6320.14,390.9,6711.04
EMP-000068,2026-M10,BR-012,6302.18,103.95,6406.13
EMP-000068,2026-M11,BR-012,6301.27,105.8,6407.07
EMP-000068,2026-M12,BR-012,6263.79,573.59,6837.38
EMP-000069,2025-M01,BR-012,6652.12,64.1,6716.22
EMP-000069,2025-M02,BR-012,6985.66,78.1,7063.76
EMP-000069,2025-M03,BR-012,7026.12,254.82,7280.94
EMP-000069,2025-M04,BR-012,6849.35,89.33,6938.68
EMP-000069,2025-M05,BR-012,6879.91,75.59,6955.5
EMP-000069,2025-M06,BR-012,7018.06,278.16,7296.22
EMP-000069,2025-M07,BR-012,6935.26,78.06,7013.32
EMP-000069,2025-M08,BR-012,6889.52,74.41,6963.93
EMP-000069,2025-M09,BR-012,6999.44,383.86,7383.3
EMP-000069,2025-M10,BR-012,7009.86,71.54,7081.4
EMP-000069,2025-M11,BR-012,6846.61,68.74,6915.35
EMP-000069,2025-M12,BR-012,7321.62,268.45,7590.07
EMP-000069,2026-M01,BR-012,6977.35,66.01,7043.36
EMP-000069,2026-M02,BR-012,6932.14,79.31,7011.45
EMP-000069,2026-M03,BR-012,7131.06,341.23,7472.29
EMP-000069,2026-M04,BR-012,6959.37,84.38,7043.75
EMP-000069,2026-M05,BR-012,6682.49,89.39,6771.88
EMP-000069,2026-M06,BR-012,7234.56,245.32,7479.88
EMP-000069,2026-M07,BR-012,6951.06,78.92,7029.98
EMP-000069,2026-M08,BR-012,6855.27,70.9,6926.17
EMP-000069,2026-M09,BR-012,7060.31,235.44,7295.75
EMP-000069,2026-M10,BR-012,6907.67,59.26,6966.93
EMP-000069,2026-M11,BR-012,6965.02,103.12,7068.14
EMP-000069,2026-M12,BR-012,7013.41,328.99,7342.4
EMP-000070,2025-M01,BR-012,6491.86,73.94,6565.8
EMP-000070,2025-M02,BR-012,6475.84,62.79,6538.63
EMP-000070,2025-M03,BR-012,6542.07,339.08,6881.15
EMP-000070,2025-M04,BR-012,6428.83,81.23,6510.06
EMP-000070,2025-M05,BR-012,6661.36,101.57,6762.93
EMP-000070,2025-M06,BR-012,6613.86,422.38,7036.24
EMP-000070,2025-M07,BR-012,6445.89,75.69,6521.58
EMP-000070,2025-M08,BR-012,6751.48,105.49,6856.97
EMP-000070,2025-M09,BR-012,6580.61,399.61,6980.22
EMP-000070,2025-M10,BR-012,6472.39,94.35,6566.74
EMP-000070,2025-M11,BR-012,6567.91,52.19,6620.1
EMP-000070,2025-M12,BR-012,6608.85,247.42,6856.27
EMP-000070,2026-M01,BR-012,6521.6,117.58,6639.18
EMP-000070,2026-M02,BR-012,6594.6,72.87,6667.47
EMP-000070,2026-M03,BR-012,6800.49,319.93,7120.42
EMP-000070,2026-M04,BR-012,6588.65,93.62,6682.27
EMP-000070,2026-M05,BR-012,6654.62,87.67,6742.29
EMP-000070,2026-M06,BR-012,6754.18,341.04,7095.22
EMP-000070,2026-M07,BR-012,6578.83,123.18,6702.01
EMP-000070,2026-M08,BR-012,6735.67,90.05,6825.72
EMP-000070,2026-M09,BR-012,6843.11,501.86,7344.97
EMP-000070,2026-M10,BR-012,6699.12,68.29,6767.41
EMP-000070,2026-M11,BR-012,6709.89,120.46,6830.35
EMP-000070,2026-M12,BR-012,6948.3,325.0,7273.3
EMP-000071,2025-M01,BR-012,2310.79,11.47,2322.26
EMP-000071,2025-M02,BR-012,2244.83,12.04,2256.87
EMP-000071,2025-M03,BR-012,2363.46,69.44,2432.9
EMP-000071,2025-M04,BR-012,2297.64,17.78,2315.42
EMP-000071,2025-M05,BR-012,2332.38,17.25,2349.63
EMP-000071,2025-M06,BR-012,2314.8,51.16,2365.96
EMP-000071,2025-M07,BR-012,2324.51,18.33,2342.84
EMP-000071,2025-M08,BR-012,2302.59,11.39,2313.98
EMP-000071,2025-M09,BR-012,2389.1,72.15,2461.25
EMP-000071,2025-M10,BR-012,2356.6,17.31,2373.91
EMP-000071,2025-M11,BR-012,2292.48,19.22,2311.7
EMP-000071,2025-M12,BR-012,2368.67,79.99,2448.66
EMP-000071,2026-M01,BR-012,2350.6,12.38,2362.98
EMP-000071,2026-M02,BR-012,2377.63,13.7,2391.33
EMP-000071,2026-M03,BR-012,2467.81,60.03,2527.84
EMP-000071,2026-M04,BR-012,2326.37,18.29,2344.66
EMP-000071,2026-M05,BR-012,2362.08,13.85,2375.93
EMP-000071,2026-M06,BR-012,2490.19,68.73,2558.92
EMP-000071,2026-M07,BR-012,2417.54,18.52,2436.06
EMP-000071,2026-M08,BR-012,2385.15,19.84,2404.99
EMP-000071,2026-M09,BR-012,2452.43,87.48,2539.91
EMP-000071,2026-M10,BR-012,2408.55,18.4,2426.95
EMP-000071,2026-M11,BR-012,2430.43,20.0,2450.43
EMP-000071,2026-M12,BR-012,2526.63,60.61,2587.24
EMP-000072,2025-M01,BR-012,7565.33,165.65,7730.98
EMP-000072,2025-M02,BR-012,7565.85,220.98,7786.83
EMP-000072,2025-M03,BR-012,7661.94,1005.34,8667.28
EMP-000072,2025-M04,BR-012,7383.94,245.9,7629.84
EMP-000072,2025-M05,BR-012,7353.09,206.93,7560.02
EMP-000072,2025-M06,BR-012,7489.61,878.58,8368.19
EMP-000072,2025-M07,BR-012,7379.13,174.74,7553.87
EMP-000072,2025-M08,BR-012,7618.06,160.8,7778.86
EMP-000072,2025-M09,BR-012,7837.88,977.74,8815.62
EMP-000072,2025-M10,BR-012,7362.83,151.63,7514.46
EMP-000072,2025-M11,BR-012,7464.42,184.68,7649.1
EMP-000072,2025-M12,BR-012,7472.2,743.87,8216.07
EMP-000072,2026-M01,BR-012,7455.34,123.84,7579.18
EMP-000072,2026-M02,BR-012,7581.52,155.92,7737.44
EMP-000072,2026-M03,BR-012,7771.18,692.96,8464.14
EMP-000072,2026-M04,BR-012,7523.81,177.94,7701.75
EMP-000072,2026-M05,BR-012,7523.57,216.83,7740.4
EMP-000072,2026-M06,BR-012,7614.04,790.03,8404.07
EMP-000072,2026-M07,BR-012,7629.18,147.99,7777.17
EMP-000072,2026-M08,BR-012,7661.66,226.63,7888.29
EMP-000072,2026-M09,BR-012,7734.53,729.66,8464.19
EMP-000072,2026-M10,BR-012,7618.93,209.78,7828.71
EMP-000072,2026-M11,BR-012,7470.69,206.55,7677.24
EMP-000072,2026-M12,BR-012,7581.22,805.54,8386.76
