account_id,customer_id,branch_id,period_id,ending_balance_usd,average_balance_usd
ACCT-000281,CUST-000281,BR-004,2025-M10,30666.86,29467.52
ACCT-000281,CUST-000281,BR-004,2025-M11,30291.57,28239.68
ACCT-000281,CUST-000281,BR-004,2025-M12,32648.77,31364.69
ACCT-000281,CUST-000281,BR-004,2026-M01,30666.24,28909.09
ACCT-000281,CUST-000281,BR-004,2026-M02,32954.24,30560.38
ACCT-000281,CUST-000281,BR-004,2026-M03,32507.24,30191.17
ACCT-000281,CUST-000281,BR-004,2026-M04,33155.39,30409.16
ACCT-000281,CUST-000281,BR-004,2026-M05,33435.94,30439.04
ACCT-000281,CUST-000281,BR-004,2026-M06,32925.51,31014.65
ACCT-000281,CUST-000281,BR-004,2026-M07,30938.17,29132.13
ACCT-000281,CUST-000281,BR-004,2026-M08,34577.36,32240.7
ACCT-000281,CUST-000281,BR-004,2026-M09,34336.18,32415.06
ACCT-000281,CUST-000281,BR-004,2026-M10,33288.08,30693.92
ACCT-000281,CUST-000281,BR-004,2026-M11,35422.02,32507.41
ACCT-000281,CUST-000281,BR-004,2026-M12,35085.51,33348.52
ACCT-000282,CUST-000282,BR-004,2026-M09,53315.29,49686.44
ACCT-000282,CUST-000282,BR-004,2026-M10,55567.76,52122.02
ACCT-000282,CUST-000282,BR-004,2026-M11,55379.57,53029.39
ACCT-000282,CUST-000282,BR-004,2026-M12,54211.1,51158.08
ACCT-000283,CUST-000283,BR-010,2025-M08,1831.05,1769.04
ACCT-000283,CUST-000283,BR-010,2025-M09,1898.73,1774.27
ACCT-000283,CUST-000283,BR-010,2025-M10,1908.89,1824.15
ACCT-000283,CUST-000283,BR-010,2025-M11,1866.58,1772.56
ACCT-000283,CUST-000283,BR-010,2025-M12,2133.57,2039.19
ACCT-000283,CUST-000283,BR-010,2026-M01,2098.97,1919.74
ACCT-000283,CUST-000283,BR-010,2026-M02,2127.77,2038.49
ACCT-000283,CUST-000283,BR-010,2026-M03,2101.13,1992.97
ACCT-000283,CUST-000283,BR-010,2026-M04,2096.05,1943.15
ACCT-000283,CUST-000283,BR-010,2026-M05,2229.3,2031.18
ACCT-000283,CUST-000283,BR-010,2026-M06,2106.96,2004.26
ACCT-000283,CUST-000283,BR-010,2026-M07,2125.83,2050.42
ACCT-000283,CUST-000283,BR-010,2026-M08,2030.06,1888.73
ACCT-000283,CUST-000283,BR-010,2026-M09,2177.27,2013.07
ACCT-000283,CUST-000283,BR-010,2026-M10,1987.99,1853.05
ACCT-000283,CUST-000283,BR-010,2026-M11,2071.2,1905.98
ACCT-000283,CUST-000283,BR-010,2026-M12,2262.79,2132.45
ACCT-000284,CUST-000284,BR-003,2025-M01,12926.56,11786.68
ACCT-000284,CUST-000284,BR-003,2025-M02,12922.16,11768.45
ACCT-000284,CUST-000284,BR-003,2025-M03,13586.76,13073.87
ACCT-000284,CUST-000284,BR-003,2025-M04,13600.76,13051.96
ACCT-000284,CUST-000284,BR-003,2025-M05,13460.51,12506.39
ACCT-000284,CUST-000284,BR-003,2025-M06,12917.87,11793.44
ACCT-000284,CUST-000284,BR-003,2025-M07,13121.84,12363.56
ACCT-000284,CUST-000284,BR-003,2025-M08,12625.5,12004.94
ACCT-000284,CUST-000284,BR-003,2025-M09,13466.98,13004.89
ACCT-000284,CUST-000284,BR-003,2025-M10,13522.25,12581.06
ACCT-000284,CUST-000284,BR-003,2025-M11,13155.37,12225.06
ACCT-000284,CUST-000284,BR-003,2025-M12,14348.96,13348.01
ACCT-000284,CUST-000284,BR-003,2026-M01,14909.18,14254.47
ACCT-000284,CUST-000284,BR-003,2026-M02,14307.32,13660.66
ACCT-000284,CUST-000284,BR-003,2026-M03,14880.58,14344.86
ACCT-000284,CUST-000284,BR-003,2026-M04,14860.73,14000.81
ACCT-000284,CUST-000284,BR-003,2026-M05,14517.53,13749.34
ACCT-000284,CUST-000284,BR-003,2026-M06,13833.35,12912.33
ACCT-000284,CUST-000284,BR-003,2026-M07,14061.6,13110.44
ACCT-000284,CUST-000284,BR-003,2026-M08,12427.98,11966.18
ACCT-000284,CUST-000284,BR-003,2026-M09,13701.46,12504.6
ACCT-000284,CUST-000284,BR-003,2026-M10,13834.81,13368.63
ACCT-000284,CUST-000284,BR-003,2026-M11,14013.86,13355.99
ACCT-000284,CUST-000284,BR-003,2026-M12,14224.44,13235.95
ACCT-000285,CUST-000285,BR-001,2025-M08,29111.85,26940.08
ACCT-000285,CUST-000285,BR-001,2025-M09,29430.26,28213.65
ACCT-000285,CUST-000285,BR-001,2025-M10,29408.83,27972.7
ACCT-000285,CUST-000285,BR-001,2025-M11,30572.42,28963.69
ACCT-000285,CUST-000285,BR-001,2025-M12,32070.11,30240.65
ACCT-000285,CUST-000285,BR-001,2026-M01,30532.67,28035.8
ACCT-000285,CUST-000285,BR-001,2026-M02,32453.34,30966.51
ACCT-000285,CUST-000285,BR-001,2026-M03,32965.07,31142.01
ACCT-000285,CUST-000285,BR-001,2026-M04,32693.64,31004.01
ACCT-000285,CUST-000285,BR-001,2026-M05,33474.76,32116.08
ACCT-000285,CUST-000285,BR-001,2026-M06,32354.24,30256.94
ACCT-000285,CUST-000285,BR-001,2026-M07,32620.32,30754.74
ACCT-000285,CUST-000285,BR-001,2026-M08,31508.69,30447.17
ACCT-000285,CUST-000285,BR-001,2026-M09,32493.01,30165.76
ACCT-000285,CUST-000285,BR-001,2026-M10,33458.67,32223.47
ACCT-000285,CUST-000285,BR-001,2026-M11,34125.0,31183.73
ACCT-000285,CUST-000285,BR-001,2026-M12,34462.32,31879.9
ACCT-000287,CUST-000287,BR-010,2026-M07,29152.41,27731.68
ACCT-000287,CUST-000287,BR-010,2026-M08,27490.95,26531.64
ACCT-000287,CUST-000287,BR-010,2026-M09,30543.68,28798.68
ACCT-000287,CUST-000287,BR-010,2026-M10,29727.21,27400.57
ACCT-000287,CUST-000287,BR-010,2026-M11,29671.59,27645.97
ACCT-000287,CUST-000287,BR-010,2026-M12,31310.98,28991.9
ACCT-000288,CUST-000288,BR-004,2025-M04,25114.23,23784.65
ACCT-000288,CUST-000288,BR-004,2025-M05,24355.71,22904.66
ACCT-000288,CUST-000288,BR-004,2025-M06,24436.89,23108.44
ACCT-000288,CUST-000288,BR-004,2025-M07,24564.06,23367.57
ACCT-000288,CUST-000288,BR-004,2025-M08,24918.43,24141.69
ACCT-000288,CUST-000288,BR-004,2025-M09,24787.04,23053.61
ACCT-000288,CUST-000288,BR-004,2025-M10,24331.39,23592.27
ACCT-000288,CUST-000288,BR-004,2025-M11,25390.62,23724.27
ACCT-000288,CUST-000288,BR-004,2025-M12,26215.71,24761.88
ACCT-000288,CUST-000288,BR-004,2026-M01,25667.72,24884.61
ACCT-000288,CUST-000288,BR-004,2026-M02,27253.18,26207.17
ACCT-000288,CUST-000288,BR-004,2026-M03,26387.17,24655.97
ACCT-000288,CUST-000288,BR-004,2026-M04,27575.34,26539.14
ACCT-000288,CUST-000288,BR-004,2026-M05,27928.92,26887.32
ACCT-000288,CUST-000288,BR-004,2026-M06,27288.83,25785.37
ACCT-000288,CUST-000288,BR-004,2026-M07,26718.05,25350.28
ACCT-000288,CUST-000288,BR-004,2026-M08,28729.65,27635.07
ACCT-000288,CUST-000288,BR-004,2026-M09,27261.22,25765.18
ACCT-000288,CUST-000288,BR-004,2026-M10,28435.32,27382.56
ACCT-000288,CUST-000288,BR-004,2026-M11,28464.86,26556.26
ACCT-000288,CUST-000288,BR-004,2026-M12,29966.27,28707.9
ACCT-000290,CUST-000290,BR-005,2025-M01,19297.43,18341.73
ACCT-000290,CUST-000290,BR-005,2025-M02,19339.67,18342.59
ACCT-000290,CUST-000290,BR-005,2025-M03,18985.32,18309.3
ACCT-000290,CUST-000290,BR-005,2025-M04,19732.85,19076.0
ACCT-000290,CUST-000290,BR-005,2025-M05,20058.21,19128.63
ACCT-000290,CUST-000290,BR-005,2025-M06,20241.9,18954.98
ACCT-000290,CUST-000290,BR-005,2025-M07,19206.72,17913.8
ACCT-000290,CUST-000290,BR-005,2025-M08,19418.51,18783.14
ACCT-000290,CUST-000290,BR-005,2025-M09,19089.88,17672.48
ACCT-000290,CUST-000290,BR-005,2025-M10,19895.06,18608.52
ACCT-000290,CUST-000290,BR-005,2025-M11,20723.12,19984.43
ACCT-000290,CUST-000290,BR-005,2025-M12,20240.8,18863.65
ACCT-000290,CUST-000290,BR-005,2026-M01,19935.88,18614.11
ACCT-000290,CUST-000290,BR-005,2026-M02,22598.24,21865.46
ACCT-000290,CUST-000290,BR-005,2026-M03,22202.43,20298.84
ACCT-000290,CUST-000290,BR-005,2026-M04,22529.51,21678.23
ACCT-000290,CUST-000290,BR-005,2026-M05,21374.2,20278.9
ACCT-000290,CUST-000290,BR-005,2026-M06,21344.88,20051.82
ACCT-000290,CUST-000290,BR-005,2026-M07,21512.42,19815.41
ACCT-000290,CUST-000290,BR-005,2026-M08,20906.62,20063.89
ACCT-000290,CUST-000290,BR-005,2026-M09,20244.79,18837.62
ACCT-000290,CUST-000290,BR-005,2026-M10,20494.21,19460.31
ACCT-000290,CUST-000290,BR-005,2026-M11,21853.48,21187.89
ACCT-000290,CUST-000290,BR-005,2026-M12,21902.13,20525.35
ACCT-000291,CUST-000291,BR-007,2025-M01,5542.31,5186.02
ACCT-000291,CUST-000291,BR-007,2025-M02,5780.88,5391.01
ACCT-000291,CUST-000291,BR-007,2025-M03,5817.2,5296.05
ACCT-000291,CUST-000291,BR-007,2025-M04,6018.55,5709.74
ACCT-000291,CUST-000291,BR-007,2025-M05,5931.02,5499.29
ACCT-000291,CUST-000291,BR-007,2025-M06,5895.62,5441.7
ACCT-000291,CUST-000291,BR-007,2025-M07,5691.86,5333.59
ACCT-000291,CUST-000291,BR-007,2025-M08,5751.85,5436.09
ACCT-000291,CUST-000291,BR-007,2025-M09,5939.36,5446.37
ACCT-000291,CUST-000291,BR-007,2025-M10,5903.14,5496.64
ACCT-000291,CUST-000291,BR-007,2025-M11,5859.11,5399.4
ACCT-000291,CUST-000291,BR-007,2025-M12,6148.4,5595.92
ACCT-000291,CUST-000291,BR-007,2026-M01,6427.25,6046.49
ACCT-000291,CUST-000291,BR-007,2026-M02,6168.87,5884.59
ACCT-000291,CUST-000291,BR-007,2026-M03,6365.62,6105.95
ACCT-000291,CUST-000291,BR-007,2026-M04,6317.55,5900.79
ACCT-000291,CUST-000291,BR-007,2026-M05,6427.04,5925.7
ACCT-000291,CUST-000291,BR-007,2026-M06,6303.39,5884.02
ACCT-000291,CUST-000291,BR-007,2026-M07,5971.73,5672.76
ACCT-000291,CUST-000291,BR-007,2026-M08,5761.46,5407.32
ACCT-000291,CUST-000291,BR-007,2026-M09,5272.72,4999.62
ACCT-000291,CUST-000291,BR-007,2026-M10,5924.09,5716.43
ACCT-000291,CUST-000291,BR-007,2026-M11,5882.58,5516.77
ACCT-000291,CUST-000291,BR-007,2026-M12,6274.84,5730.25
ACCT-000292,CUST-000292,BR-012,2025-M01,12253.61,11708.19
ACCT-000292,CUST-000292,BR-012,2025-M02,12197.65,11348.42
ACCT-000292,CUST-000292,BR-012,2025-M03,12824.86,11792.63
ACCT-000292,CUST-000292,BR-012,2025-M04,12777.24,12339.24
ACCT-000292,CUST-000292,BR-012,2025-M05,12965.34,12059.13
ACCT-000292,CUST-000292,BR-012,2025-M06,13552.89,12793.84
ACCT-000292,CUST-000292,BR-012,2025-M07,13009.43,12446.25
ACCT-000292,CUST-000292,BR-012,2025-M08,12914.85,12290.64
ACCT-000292,CUST-000292,BR-012,2025-M09,12963.71,12287.85
ACCT-000292,CUST-000292,BR-012,2025-M10,13612.44,12942.11
ACCT-000292,CUST-000292,BR-012,2025-M11,13491.31,12845.6
ACCT-000292,CUST-000292,BR-012,2025-M12,13483.81,12452.74
ACCT-000292,CUST-000292,BR-012,2026-M01,14624.4,13310.01
ACCT-000292,CUST-000292,BR-012,2026-M02,13716.93,12505.11
ACCT-000292,CUST-000292,BR-012,2026-M03,14417.3,13166.7
ACCT-000292,CUST-000292,BR-012,2026-M04,14458.93,13419.55
ACCT-000292,CUST-000292,BR-012,2026-M05,13792.31,13251.41
ACCT-000292,CUST-000292,BR-012,2026-M06,14441.13,13990.13
ACCT-000292,CUST-000292,BR-012,2026-M07,13522.29,12699.09
ACCT-000292,CUST-000292,BR-012,2026-M08,13807.34,13105.01
ACCT-000292,CUST-000292,BR-012,2026-M09,13586.43,12815.79
ACCT-000292,CUST-000292,BR-012,2026-M10,14091.74,13592.43
ACCT-000292,CUST-000292,BR-012,2026-M11,13802.73,12814.55
ACCT-000292,CUST-000292,BR-012,2026-M12,14987.73,14489.95
ACCT-000293,CUST-000293,BR-010,2026-M01,3965.35,3659.07
ACCT-000293,CUST-000293,BR-010,2026-M02,4158.06,3953.94
ACCT-000293,CUST-000293,BR-010,2026-M03,4017.87,3797.04
ACCT-000293,CUST-000293,BR-010,2026-M04,4161.77,4013.6
ACCT-000293,CUST-000293,BR-010,2026-M05,4150.51,4025.52
ACCT-000293,CUST-000293,BR-010,2026-M06,4095.66,3772.08
ACCT-000293,CUST-000293,BR-010,2026-M07,4227.97,4003.06
ACCT-000293,CUST-000293,BR-010,2026-M08,3902.53,3568.95
ACCT-000293,CUST-000293,BR-010,2026-M09,4198.71,4053.85
ACCT-000293,CUST-000293,BR-010,2026-M10,4331.9,3964.08
ACCT-000293,CUST-000293,BR-010,2026-M11,4185.52,3910.23
ACCT-000293,CUST-000293,BR-010,2026-M12,4632.69,4454.27
ACCT-000294,CUST-000294,BR-012,2026-M07,32931.66,30360.35
ACCT-000294,CUST-000294,BR-012,2026-M08,34084.87,31941.21
ACCT-000294,CUST-000294,BR-012,2026-M09,33465.75,32349.51
ACCT-000294,CUST-000294,BR-012,2026-M10,34741.61,33408.49
ACCT-000294,CUST-000294,BR-012,2026-M11,34697.62,32214.15
ACCT-000294,CUST-000294,BR-012,2026-M12,34141.07,32563.48
ACCT-000295,CUST-000295,BR-002,2025-M11,8169.25,7693.27
ACCT-000295,CUST-000295,BR-002,2025-M12,8715.54,8074.32
ACCT-000295,CUST-000295,BR-002,2026-M01,8393.19,7959.23
ACCT-000295,CUST-000295,BR-002,2026-M02,8357.78,7742.79
ACCT-000295,CUST-000295,BR-002,2026-M03,9471.25,8750.34
ACCT-000295,CUST-000295,BR-002,2026-M04,9790.33,9403.51
ACCT-000295,CUST-000295,BR-002,2026-M05,8882.01,8560.69
ACCT-000295,CUST-000295,BR-002,2026-M06,9255.29,8798.79
ACCT-000295,CUST-000295,BR-002,2026-M07,9345.19,8922.99
ACCT-000295,CUST-000295,BR-002,2026-M08,8753.35,7989.29
ACCT-000295,CUST-000295,BR-002,2026-M09,9332.14,8678.14
ACCT-000295,CUST-000295,BR-002,2026-M10,9495.74,8728.49
ACCT-000295,CUST-000295,BR-002,2026-M11,9872.14,9079.18
ACCT-000295,CUST-000295,BR-002,2026-M12,9712.72,9023.27
ACCT-000297,CUST-000297,BR-012,2025-M01,5240.3,4891.12
ACCT-000297,CUST-000297,BR-012,2025-M02,5462.66,5145.38
ACCT-000297,CUST-000297,BR-012,2025-M03,5496.56,5125.91
ACCT-000297,CUST-000297,BR-012,2025-M04,5412.9,5217.75
ACCT-000297,CUST-000297,BR-012,2025-M05,5664.57,5207.67
ACCT-000297,CUST-000297,BR-012,2025-M06,5510.41,5309.68
ACCT-000297,CUST-000297,BR-012,2025-M07,5372.9,5184.31
ACCT-000297,CUST-000297,BR-012,2025-M08,5375.28,4894.45
ACCT-000297,CUST-000297,BR-012,2025-M09,5447.09,4961.93
ACCT-000297,CUST-000297,BR-012,2025-M10,5291.5,5099.76
ACCT-000297,CUST-000297,BR-012,2025-M11,5767.64,5569.22
ACCT-000297,CUST-000297,BR-012,2025-M12,5863.5,5536.41
ACCT-000297,CUST-000297,BR-012,2026-M01,5541.67,5222.87
ACCT-000297,CUST-000297,BR-012,2026-M02,5327.58,4983.04
ACCT-000297,CUST-000297,BR-012,2026-M03,5662.25,5270.05
ACCT-000297,CUST-000297,BR-012,2026-M04,5698.22,5470.48
ACCT-000297,CUST-000297,BR-012,2026-M05,5786.93,5366.19
ACCT-000297,CUST-000297,BR-012,2026-M06,5365.26,5118.22
ACCT-000297,CUST-000297,BR-012,2026-M07,5286.92,4993.03
ACCT-000297,CUST-000297,BR-012,2026-M08,5351.39,5179.38
ACCT-000297,CUST-000297,BR-012,2026-M09,5130.24,4754.63
ACCT-000297,CUST-000297,BR-012,2026-M10,5229.17,4965.15
ACCT-000297,CUST-000297,BR-012,2026-M11,5680.02,5474.47
ACCT-000297,CUST-000297,BR-012,2026-M12,5580.12,5230.29
ACCT-000298,CUST-000298,BR-011,2025-M07,8555.51,8207.94
ACCT-000298,CUST-000298,BR-011,2025-M08,9086.27,8418.18
ACCT-000298,CUST-000298,BR-011,2025-M09,9121.67,8405.46
ACCT-000298,CUST-000298,BR-011,2025-M10,9105.16,8580.35
ACCT-000298,CUST-000298,BR-011,2025-M11,9082.97,8489.45
ACCT-000298,CUST-000298,BR-011,2025-M12,9244.63,8892.8
ACCT-000298,CUST-000298,BR-011,2026-M01,9343.75,8936.89
ACCT-000298,CUST-000298,BR-011,2026-M02,10083.14,9275.19
ACCT-000298,CUST-000298,BR-011,2026-M03,9815.79,8995.53
ACCT-000298,CUST-000298,BR-011,2026-M04,10243.3,9334.58
ACCT-000298,CUST-000298,BR-011,2026-M05,9977.81,9369.95
ACCT-000298,CUST-000298,BR-011,2026-M06,9617.73,8998.49
ACCT-000298,CUST-000298,BR-011,2026-M07,10008.25,9631.6
ACCT-000298,CUST-000298,BR-011,2026-M08,10488.4,9792.64
ACCT-000298,CUST-000298,BR-011,2026-M09,10023.49,9254.85
ACCT-000298,CUST-000298,BR-011,2026-M10,9812.28,8935.92
ACCT-000298,CUST-000298,BR-011,2026-M11,10345.17,9433.53
ACCT-000298,CUST-000298,BR-011,2026-M12,10368.69,9741.76
ACCT-000299,CUST-000299,BR-002,2026-M05,31683.11,29216.28
ACCT-000299,CUST-000299,BR-002,2026-M06,32792.42,31204.33
ACCT-000299,CUST-000299,BR-002,2026-M07,31862.02,29960.3
ACCT-000299,CUST-000299,BR-002,2026-M08,33238.28,31832.29
ACCT-000299,CUST-000299,BR-002,2026-M09,32622.01,31147.86
ACCT-000299,CUST-000299,BR-002,2026-M10,33432.23,30474.9
ACCT-000299,CUST-000299,BR-002,2026-M11,33269.78,30280.31
ACCT-000299,CUST-000299,BR-002,2026-M12,34031.95,31325.45
ACCT-000300,CUST-000300,BR-003,2025-M04,7221.98,6931.43
ACCT-000300,CUST-000300,BR-003,2025-M05,7461.71,6916.49
ACCT-000300,CUST-000300,BR-003,2025-M06,7927.01,7686.31
ACCT-000300,CUST-000300,BR-003,2025-M07,7488.4,6881.19
ACCT-000300,CUST-000300,BR-003,2025-M08,7704.76,7267.81
ACCT-000300,CUST-000300,BR-003,2025-M09,7186.26,6550.74
ACCT-000300,CUST-000300,BR-003,2025-M10,7483.02,7064.08
ACCT-000300,CUST-000300,BR-003,2025-M11,7630.47,7363.86
ACCT-000300,CUST-000300,BR-003,2025-M12,7920.56,7623.39
ACCT-000300,CUST-000300,BR-003,2026-M01,8036.8,7687.21
ACCT-000300,CUST-000300,BR-003,2026-M02,8396.97,7771.61
ACCT-000300,CUST-000300,BR-003,2026-M03,8592.39,7838.05
ACCT-000300,CUST-000300,BR-003,2026-M04,8465.23,7794.26
ACCT-000300,CUST-000300,BR-003,2026-M05,8621.53,7987.07
ACCT-000300,CUST-000300,BR-003,2026-M06,8063.5,7573.35
ACCT-000300,CUST-000300,BR-003,2026-M07,8517.19,7837.16
ACCT-000300,CUST-000300,BR-003,2026-M08,7920.3,7512.17
ACCT-000300,CUST-000300,BR-003,2026-M09,8544.53,7987.38
ACCT-000300,CUST-000300,BR-003,2026-M10,8706.6,7994.05
ACCT-000300,CUST-000300,BR-003,2026-M11,8488.26,8028.59
ACCT-000300,CUST-000300,BR-003,2026-M12,8306.16,7848.11
ACCT-000302,CUST-000302,BR-011,2025-M07,765.04,704.74
ACCT-000302,CUST-000302,BR-011,2025-M08,755.64,702.43
ACCT-000302,CUST-000302,BR-011,2025-M09,784.75,745.36
ACCT-000302,CUST-000302,BR-011,2025-M10,769.89,720.38
ACCT-000302,CUST-000302,BR-011,2025-M11,799.19,749.94
ACCT-000302,CUST-000302,BR-011,2025-M12,817.25,786.55
ACCT-000302,CUST-000302,BR-011,2026-M01,817.64,772.75
ACCT-000302,CUST-000302,BR-011,2026-M02,845.15,799.62
ACCT-000302,CUST-000302,BR-011,2026-M03,796.4,739.96
ACCT-000302,CUST-000302,BR-011,2026-M04,851.72,801.7
ACCT-000302,CUST-000302,BR-011,2026-M05,911.29,881.35
ACCT-000302,CUST-000302,BR-011,2026-M06,895.05,864.97
ACCT-000302,CUST-000302,BR-011,2026-M07,873.76,811.77
ACCT-000302,CUST-000302,BR-011,2026-M08,861.88,785.96
ACCT-000302,CUST-000302,BR-011,2026-M09,839.71,807.24
ACCT-000302,CUST-000302,BR-011,2026-M10,870.45,835.2
ACCT-000302,CUST-000302,BR-011,2026-M11,891.75,844.02
ACCT-000302,CUST-000302,BR-011,2026-M12,844.39,789.42
ACCT-000303,CUST-000303,BR-006,2026-M02,12855.8,12254.08
ACCT-000303,CUST-000303,BR-006,2026-M03,13523.75,12680.34
ACCT-000303,CUST-000303,BR-006,2026-M04,13655.35,13148.64
ACCT-000303,CUST-000303,BR-006,2026-M05,13349.21,12341.73
ACCT-000303,CUST-000303,BR-006,2026-M06,13212.16,12518.06
ACCT-000303,CUST-000303,BR-006,2026-M07,12933.91,12357.6
ACCT-000303,CUST-000303,BR-006,2026-M08,13939.09,12836.48
ACCT-000303,CUST-000303,BR-006,2026-M09,13525.71,13081.55
ACCT-000303,CUST-000303,BR-006,2026-M10,13258.57,12664.28
ACCT-000303,CUST-000303,BR-006,2026-M11,14348.26,13653.32
ACCT-000303,CUST-000303,BR-006,2026-M12,14268.95,13386.64
ACCT-000305,CUST-000305,BR-010,2026-M05,10529.65,9695.46
ACCT-000305,CUST-000305,BR-010,2026-M06,10514.84,10081.98
ACCT-000305,CUST-000305,BR-010,2026-M07,9950.84,9248.94
ACCT-000305,CUST-000305,BR-010,2026-M08,9679.17,9088.55
ACCT-000305,CUST-000305,BR-010,2026-M09,10111.39,9529.58
ACCT-000305,CUST-000305,BR-010,2026-M10,10116.76,9565.97
ACCT-000305,CUST-000305,BR-010,2026-M11,10474.76,9836.79
ACCT-000305,CUST-000305,BR-010,2026-M12,11244.79,10453.61
ACCT-000306,CUST-000306,BR-012,2026-M06,34631.2,32520.14
ACCT-000306,CUST-000306,BR-012,2026-M07,33487.92,32480.08
ACCT-000306,CUST-000306,BR-012,2026-M08,35269.61,33921.88
ACCT-000306,CUST-000306,BR-012,2026-M09,32847.04,31598.05
ACCT-000306,CUST-000306,BR-012,2026-M10,34303.87,32234.65
ACCT-000306,CUST-000306,BR-012,2026-M11,37301.37,34272.01
ACCT-000306,CUST-000306,BR-012,2026-M12,36701.29,34432.81
ACCT-000307,CUST-000307,BR-005,2026-M03,62980.54,61045.88
ACCT-000307,CUST-000307,BR-005,2026-M04,63277.53,61229.57
ACCT-000307,CUST-000307,BR-005,2026-M05,64527.34,60765.06
ACCT-000307,CUST-000307,BR-005,2026-M06,60273.9,57660.21
ACCT-000307,CUST-000307,BR-005,2026-M07,66508.86,62053.59
ACCT-000307,CUST-000307,BR-005,2026-M08,62362.94,56967.39
ACCT-000307,CUST-000307,BR-005,2026-M09,63314.99,58461.1
ACCT-000307,CUST-000307,BR-005,2026-M10,62431.15,58692.86
ACCT-000307,CUST-000307,BR-005,2026-M11,65302.58,60319.93
ACCT-000307,CUST-000307,BR-005,2026-M12,68643.04,64617.08
ACCT-000309,CUST-000309,BR-011,2025-M03,32944.0,30938.67
ACCT-000309,CUST-000309,BR-011,2025-M04,33043.36,30407.74
ACCT-000309,CUST-000309,BR-011,2025-M05,32050.6,30843.03
ACCT-000309,CUST-000309,BR-011,2025-M06,33300.33,31822.61
ACCT-000309,CUST-000309,BR-011,2025-M07,30720.29,28082.36
ACCT-000309,CUST-000309,BR-011,2025-M08,32189.27,29770.33
ACCT-000309,CUST-000309,BR-011,2025-M09,31854.83,29382.13
ACCT-000309,CUST-000309,BR-011,2025-M10,31663.06,29376.96
ACCT-000309,CUST-000309,BR-011,2025-M11,32848.05,31178.92
ACCT-000309,CUST-000309,BR-011,2025-M12,34836.86,32870.7
ACCT-000309,CUST-000309,BR-011,2026-M01,32355.57,30101.67
ACCT-000309,CUST-000309,BR-011,2026-M02,36012.82,34415.28
ACCT-000309,CUST-000309,BR-011,2026-M03,34589.07,31914.06
ACCT-000309,CUST-000309,BR-011,2026-M04,35355.29,33332.96
ACCT-000309,CUST-000309,BR-011,2026-M05,35577.07,34345.62
ACCT-000309,CUST-000309,BR-011,2026-M06,35724.46,33232.91
ACCT-000309,CUST-000309,BR-011,2026-M07,35024.44,32304.0
ACCT-000309,CUST-000309,BR-011,2026-M08,33836.2,31235.29
ACCT-000309,CUST-000309,BR-011,2026-M09,35291.23,34106.32
ACCT-000309,CUST-000309,BR-011,2026-M10,35131.05,33221.84
ACCT-000309,CUST-000309,BR-011,2026-M11,36079.87,33203.66
ACCT-000309,CUST-000309,BR-011,2026-M12,34957.49,32520.13
ACCT-000311,CUST-000311,BR-001,2025-M01,4603.38,4291.02
ACCT-000311,CUST-000311,BR-001,2025-M02,4751.69,4524.78
ACCT-000311,CUST-000311,BR-001,2025-M03,4741.12,4513.33
ACCT-000311,CUST-000311,BR-001,2025-M04,4702.61,4412.93
ACCT-000311,CUST-000311,BR-001,2025-M05,4878.94,4454.18
ACCT-000311,CUST-000311,BR-001,2025-M06,5014.16,4845.57
ACCT-000311,CUST-000311,BR-001,2025-M07,4662.87,4351.44
ACCT-000311,CUST-000311,BR-001,2025-M08,4849.43,4630.31
ACCT-000311,CUST-000311,BR-001,2025-M09,4823.85,4465.94
ACCT-000311,CUST-000311,BR-001,2025-M10,4853.15,4553.34
ACCT-000311,CUST-000311,BR-001,2025-M11,4700.81,4332.93
ACCT-000311,CUST-000311,BR-001,2025-M12,5109.8,4669.41
ACCT-000311,CUST-000311,BR-001,2026-M01,5145.43,4888.32
ACCT-000311,CUST-000311,BR-001,2026-M02,5310.91,4921.42
ACCT-000311,CUST-000311,BR-001,2026-M03,5188.78,4809.11
ACCT-000311,CUST-000311,BR-001,2026-M04,5297.46,4821.52
ACCT-000311,CUST-000311,BR-001,2026-M05,5296.38,4865.13
ACCT-000311,CUST-000311,BR-001,2026-M06,5231.82,4925.95
ACCT-000311,CUST-000311,BR-001,2026-M07,5252.7,5056.71
ACCT-000311,CUST-000311,BR-001,2026-M08,5046.66,4690.39
ACCT-000311,CUST-000311,BR-001,2026-M09,5135.14,4838.25
ACCT-000311,CUST-000311,BR-001,2026-M10,5025.24,4709.32
ACCT-000311,CUST-000311,BR-001,2026-M11,5166.41,4963.62
ACCT-000311,CUST-000311,BR-001,2026-M12,5405.91,4981.47
ACCT-000312,CUST-000312,BR-001,2025-M01,27472.7,26553.92
ACCT-000312,CUST-000312,BR-001,2025-M02,28156.07,27222.78
ACCT-000312,CUST-000312,BR-001,2025-M03,29677.78,27810.87
ACCT-000312,CUST-000312,BR-001,2025-M04,30081.14,28333.79
ACCT-000312,CUST-000312,BR-001,2025-M05,30564.69,28452.03
ACCT-000312,CUST-000312,BR-001,2025-M06,31036.22,29483.54
ACCT-000312,CUST-000312,BR-001,2025-M07,29387.54,28323.61
ACCT-000312,CUST-000312,BR-001,2025-M08,29660.98,27623.73
ACCT-000312,CUST-000312,BR-001,2025-M09,27613.11,25305.37
